Year,TTI,PTI,BTI,Peak,Severity,Variability
2020,1.33252903,1.944210402,0.195347971,pm,1.638369716,1.459037933
2020,1.477379472,2.279428992,0.115316891,pm,1.878404232,1.542886601
2020,1.56187955,2.262519303,0.049912184,pm,1.912199426,1.448587571
2020,1.24128472,1.686596875,0.127489516,pm,1.463940797,1.358751016
2020,1.085822726,1.30417786,0.094566966,pm,1.195000293,1.201096485
2020,1.071145033,1.234062998,0.16914264,pm,1.152604015,1.152097018
2020,1.208476945,1.856958516,0.048921259,pm,1.53271773,1.536610627
2020,1.208476945,1.856958516,0.048921259,pm,1.53271773,1.536610627
2020,1.163837044,1.6155034,0.065860499,pm,1.389670222,1.388083846
2020,1.287829434,1.717105913,0.016949027,pm,1.502467673,1.333333333
2020,1.23399732,2.536714275,0.648767255,pm,1.885355797,2.055688642
2020,1.42539053,2.113341469,0.24871285,pm,1.769366,1.482640318
2020,1.347824779,2.091336723,0.025943474,pm,1.719580751,1.551638429
2020,1.325777367,2.005694035,0.026483104,pm,1.665735701,1.512843774
2020,1.325246364,2.049355774,0.023063264,pm,1.687301069,1.546396075
2020,1.44258164,2.17173695,0.203449672,pm,1.807159295,1.505451677
2020,1.54562021,2.396211458,0.173103009,pm,1.970915834,1.550323581
2020,1.572788432,2.385529173,0.156052973,pm,1.979158803,1.516751474
2020,1.331655816,1.981923631,0.021552583,pm,1.656789724,1.488315229
2020,1.554635711,2.477341389,0.164661997,pm,2.01598855,1.593518901
2020,1.355713009,1.926216202,0.01381202,pm,1.640964606,1.420814132
2020,1.666862515,2.5,0.146886016,pm,2.083431257,1.499823757
2020,1.492139363,2.136701292,0.053531351,pm,1.814420327,1.431971668
2020,1.331655816,1.981923631,0.021552583,pm,1.656789724,1.488315229
2020,1.355713009,1.926216202,0.01381202,pm,1.640964606,1.420814132
2020,1.26175049,1.69321415,0.014519483,pm,1.47748232,1.341956403
2020,1.448366821,2.262399115,0.263026054,pm,1.855382968,1.562034618
2020,1.396735184,2.08320717,0.020892533,pm,1.739971177,1.491483277
2020,1.333992179,2.085139971,0.018557359,pm,1.709566075,1.563082606
2020,1.402817624,2.086577425,0.028112151,pm,1.744697525,1.487418884
2020,1.73380161,2.586970706,0.14235059,pm,2.160386158,1.49208
2020,1.441439748,2.14058945,0.035001744,pm,1.791014599,1.485035676
2020,1.518739297,2.515361056,0.24628877,pm,2.017050177,1.656216483
2020,1.539466545,2.537692933,0.324410283,pm,2.038579739,1.648423566
2020,1.483963842,2.509775208,0.416016743,pm,1.996869525,1.691264394
2020,1.382160322,2.871661718,0.205813564,pm,2.12691102,2.077661812
2020,1.322292886,2.410759235,0.131420025,pm,1.86652606,1.823165851
2020,1.537985569,2.440769489,0.294537943,pm,1.989377529,1.586991152
2020,1.424696416,2.923722881,0.07889693,pm,2.174209648,2.052172553
2020,1.546827206,2.608945741,0.125977355,pm,2.077886474,1.686643299
2020,1.441144902,2.450089445,0.175319459,pm,1.945617174,1.700099305
2020,1.717172795,2.610566927,0.377919001,pm,2.163869861,1.520270374
2020,1.496795326,2.640530146,0.169883298,pm,2.068662736,1.764122389
2020,1.670055254,2.843801995,0.303784391,pm,2.256928624,1.702819106
2020,1.108367627,1.35733882,0.046547971,pm,1.232853224,1.224628713
2020,1.21816895,1.738438284,0.244066042,pm,1.478303617,1.427091279
2020,1.117490927,1.332612489,0.0558222,pm,1.225051708,1.192504079
2020,1.154734783,1.460682411,0.002738151,pm,1.307708597,1.26495056
2020,1.104095283,1.29471771,0.047385346,pm,1.199406496,1.172650341
2020,1.089990917,1.266887718,0.040259787,pm,1.178439318,1.162291995
2020,1.129921514,1.352605855,0.037653342,pm,1.241263685,1.197079478
2020,1.380047938,1.9369118,0.038076427,pm,1.658479869,1.403510521
2020,1.431429356,2.367931578,0.13520078,pm,1.899680467,1.654242711
2020,1.405492401,2.726657019,0.313274505,pm,2.06607471,1.940001253
2020,1.440865321,2.426214944,0.139632509,pm,1.933540133,1.683859629
2020,1.545063821,2.480468813,0.041143941,pm,2.012766317,1.605415116
2020,1.565392346,2.342677127,0.146044342,pm,1.954034737,1.496543108
2020,1.233486005,2.841621083,0.206703863,pm,2.037553544,2.30373192
2020,1.499182531,2.526969294,0.030737499,pm,2.013075913,1.685564794
2020,1.434761693,2.96610591,0.260416105,pm,2.200433801,2.067316074
2020,1.260277187,2.807394481,0.13406152,pm,2.033835834,2.227600809
2020,1.311127044,3.260454243,0.285942578,pm,2.285790644,2.486756914
2020,1.321629604,4.248028029,0.100017908,pm,2.784828817,3.214234923
2020,1.376207572,3.086702445,0.239977638,pm,2.231455009,2.242904711
2020,1.415587121,2.1555671,0.197066654,pm,1.78557711,1.522737151
2020,1.683629797,2.860645415,0.212690636,pm,2.272137606,1.699094077
2020,1.557078912,2.444805319,0.042875806,pm,2.000942116,1.570122941
2020,1.470010763,2.282734641,0.149370963,pm,1.876372702,1.552869338
2020,1.711787129,2.882956328,0.28391509,pm,2.297371728,1.68417923
2020,2.236206919,4.245013851,0.097657737,pm,3.240610385,1.898309953
2020,1.094972067,4.322625698,0.301859336,pm,2.708798883,3.947704082
2020,1.381111684,2.94140007,0.163387247,pm,2.161255877,2.129733681
2020,1.252856284,2.517659852,0.112626342,pm,1.885258068,2.009536038
2020,1.077342757,2.838081448,0.172576859,pm,1.957712102,2.634334737
2020,1.289461886,2.053557046,0.206863178,pm,1.671509466,1.592569016
2020,1.176062695,1.470140119,0.038135434,pm,1.323101407,1.250052507
2020,1.268234343,1.881783938,0.133170459,pm,1.57500914,1.483782511
2020,1.389014356,2.16365437,0.039283525,pm,1.776334363,1.55769043
2020,1.282750999,1.750879878,0.014884637,pm,1.516815438,1.364941348
2020,1.110669243,1.270532909,0.015880203,pm,1.190601076,1.14393454
2020,1.060661906,2.271875078,0.112368887,pm,1.666268492,2.141940863
2020,1.067727418,2.391518928,0.141155697,pm,1.729623173,2.239821594
2020,1.057564729,1.706708222,0.05870211,pm,1.382136476,1.613809703
2020,1.064362001,2.854609331,0.080230729,pm,1.959485666,2.681991022
2020,1.070153343,1.161919656,0.003613323,pm,1.116036499,1.085750621
2020,1.229356801,2.280218459,0.140765343,pm,1.75478763,1.854806072
2020,1.059456338,1.995636563,0.056432674,pm,1.527546451,1.883642102
2020,1.274804444,2.255618317,0.112829896,pm,1.76521138,1.769383789
2020,1.549853244,2.735237536,0.272548242,pm,2.14254539,1.764836475
2020,1.870865984,4.008561272,0.322937217,pm,2.939713628,2.142623419
2020,1.195448722,2.262900083,0.040526725,pm,1.729174403,1.892929442
2020,1.372365292,1.981544507,0.053246147,pm,1.676954899,1.44388999
2020,1.583786679,3.385471277,0.819184067,pm,2.484628978,2.137580346
2020,1.437738031,2.883698788,0.171046357,pm,2.16071841,2.00571921
2020,1.454892103,2.634943593,0.277847494,pm,2.044917848,1.8110921
2020,1.204486833,1.855302561,0.106669986,pm,1.529894697,1.540326146
2020,1.453896772,2.463745062,0.056812942,pm,1.958820917,1.694580461
2020,1.105742211,1.798756921,0.519338103,pm,1.452249566,1.626741661
2020,1.081582329,2.170083211,0.090459908,pm,1.62583277,2.006396696
2020,1.085419652,2.155106734,0.322729476,pm,1.620263193,1.985505542
2020,1.053781513,1.128851541,0.063240983,pm,1.091316527,1.071238703
2020,1.088769604,3.264303181,0.31264785,pm,2.176536392,2.998157893
2020,1.081225657,2.439267886,0.232499549,pm,1.760246771,2.256021091
2020,1.19238128,1.890624487,0.08704181,pm,1.541502884,1.585587192
2020,1.247944033,1.766183564,0.032829298,pm,1.507063799,1.415274658
2020,1.313331745,2.229102005,0.01734195,pm,1.771216875,1.697287844
2020,1.58089762,3.33956237,0.026669561,pm,2.460229995,2.112446959
2020,1.58089762,3.33956237,0.026669561,pm,2.460229995,2.112446959
2020,1.327686339,2.101020177,0.019739458,pm,1.714353258,1.582467271
2020,1.328237321,2.207585935,0.157267032,pm,1.767911628,1.66204179
2020,1.281619546,1.991555822,0.015471829,pm,1.636587684,1.553936836
2020,1.449608756,1.986947224,0.045052762,pm,1.71827799,1.370678272
2020,1.575001705,2.475283538,0.018783135,pm,2.025142622,1.571606894
2020,1.495791241,2.246009619,0.025664421,pm,1.87090043,1.501552862
2020,1.418963519,2.023730606,0.037160074,pm,1.721347062,1.426203408
2020,1.064453944,1.178526528,0.009877852,pm,1.121490236,1.107165354
2020,1.53038828,2.385590146,0.029762432,pm,1.957989213,1.558813654
2020,1.352119036,2.168104049,0.017090967,pm,1.760111543,1.603486077
2020,1.336967809,1.800029669,0.013351355,pm,1.568498739,1.346352288
2020,1.302506264,1.76225846,0.013610799,pm,1.532382362,1.352975036
2020,1.302506264,1.76225846,0.013610799,pm,1.532382362,1.352975036
2020,1.352119036,2.168104049,0.017090967,pm,1.760111543,1.603486077
2020,1.368358779,2.1057629,0.016388179,pm,1.737060839,1.538896766
2020,1.316187812,1.823496661,0.013509815,pm,1.569842237,1.385438038
2020,1.26804472,1.724487252,0.013870243,pm,1.496265986,1.359957756
2020,1.369701404,2.166848509,0.017467777,pm,1.768274957,1.581986047
2020,1.384598522,2.04342175,0.015685391,pm,1.714010136,1.475822571
2020,1.368721618,1.962291057,0.014907379,pm,1.665506337,1.43366703
2020,1.26804472,1.724487252,0.013870243,pm,1.496265986,1.359957756
2020,1.26804472,1.724487252,0.013870243,pm,1.496265986,1.359957756
2020,1.352119036,2.168104049,0.017090967,pm,1.760111543,1.603486077
2020,1.589423413,2.745007949,0.169951496,pm,2.167215681,1.727046378
2020,1.568711378,2.768306965,0.231452765,pm,2.168509172,1.764701272
2020,1.169027701,1.581264376,0.034093778,pm,1.375146039,1.352632085
2020,1.648173078,2.745922143,0.060297619,pm,2.197047611,1.66603992
2020,1.578966618,2.625746523,0.193536131,pm,2.10235657,1.662952524
2020,1.052071891,1.136193855,0.005297369,pm,1.094132873,1.07995838
2020,1.286510143,1.799803388,0.009329052,pm,1.543156766,1.39898111
2020,1.286510143,1.799803388,0.009329052,pm,1.543156766,1.39898111
2020,1.369736646,2.151600769,0.375322876,pm,1.760668707,1.570813467
2020,1.383101515,2.204420146,0.845518357,pm,1.793760831,1.593823824
2020,1.261263825,1.902344912,0.744818314,pm,1.581804369,1.508284686
2020,1.062193316,1.172384164,0.035517831,pm,1.11728874,1.103738977
2020,1.297035855,1.881570446,0.056312042,pm,1.58930315,1.45066957
2020,1.255285277,1.705927798,0.060213167,pm,1.480606537,1.358996102
2020,1.208985106,2.552042289,0.163959969,pm,1.880513698,2.110896384
2020,1.076284694,1.221825942,0.057732935,pm,1.149055318,1.135225604
2020,1.397175401,2.278277165,0.007138466,pm,1.837726283,1.630630745
2020,1.397175401,2.278277165,0.007138466,pm,1.837726283,1.630630745
2020,1.225622162,1.634374979,0.115763179,pm,1.42999857,1.333506385
2020,1.397175401,2.278277165,0.007138466,pm,1.837726283,1.630630745
2020,1.255870286,1.848308829,0.024300954,pm,1.552089557,1.471735457
2020,1.397175401,2.278277165,0.007138466,pm,1.837726283,1.630630745
2020,1.286510143,1.799803388,0.009329052,pm,1.543156766,1.39898111
2020,1.27262418,1.756179813,0.038833252,pm,1.514401996,1.379967346
2020,1.144195585,1.476851631,0.129629886,pm,1.310523608,1.290733551
2020,1.122743992,1.418121639,0.037932876,pm,1.270432816,1.263085485
2020,1.082953383,1.334888352,0.030011118,pm,1.208920867,1.232636947
2020,1.067682119,1.145430464,0.015171264,pm,1.106556291,1.072819749
2020,1.296226269,2.036151781,0.008488866,pm,1.666189025,1.570830518
2020,2.285562434,3.206456995,0.973205271,pm,2.746009715,1.402918138
2020,1.478005696,2.522779353,0.677814288,pm,2.000392524,1.70688067
2020,2.104553477,2.688212711,0.957564767,pm,2.396383094,1.277331624
2020,1.135174415,1.347938547,0.033381393,pm,1.241556481,1.187428583
2020,1.302135032,1.934430213,0.091985611,pm,1.618282623,1.48558342
2020,1.055934698,1.147330389,0.015353009,pm,1.101632544,1.086554302
2020,1.077710359,1.227055297,0.020886047,pm,1.152382828,1.138576137
2020,1.662284237,2.929309416,1.366104576,pm,2.295796826,1.762219331
2020,1.046343216,1.11208842,0.007630958,pm,1.079215818,1.062833307
2020,1.132434065,1.424648372,0.008071674,pm,1.278541218,1.258040902
2020,1.08938864,1.268368396,0.007851316,pm,1.178878518,1.16429376
2020,1.383527472,2.727543359,1.698502809,pm,2.055535415,1.971441417
2020,1.647394901,3.680483125,2.556848413,pm,2.663939013,2.234123174
2020,1.362684832,2.145795598,0.017004154,pm,1.754240215,1.574682235
2020,1.228045775,1.658581395,0.177924755,pm,1.443313585,1.350585972
2020,1.06809629,1.148901662,0.036789373,pm,1.108498976,1.07565364
2020,1.076690367,1.22197577,0.031528615,pm,1.149333068,1.134937033
2020,1.064836443,1.180403814,0.023499769,pm,1.122620128,1.108530631
2020,1.052685089,1.12193572,0.04789409,pm,1.087310405,1.065784756
2020,1.121485394,1.366712084,0.006378523,pm,1.244098739,1.218662401
2020,1.150769686,1.584221433,0.023449104,pm,1.36749556,1.376662465
2020,1.32274742,1.980679207,0.08295563,pm,1.651713314,1.497397898
2020,1.507096226,2.428954229,0.040121738,pm,1.968025228,1.611678263
2020,1.184676933,1.613118354,0.014252877,pm,1.398897644,1.36165254
2020,1.184676933,1.613118354,0.014252877,pm,1.398897644,1.36165254
2020,1.184676933,1.613118354,0.014252877,pm,1.398897644,1.36165254
2020,1.620870114,2.951623638,1.353207358,pm,2.286246876,1.821011821
2020,1.296226269,2.036151781,0.008488866,pm,1.666189025,1.570830518
2020,1.197899074,1.609688264,0.01865337,pm,1.403793669,1.343759503
2020,1.046397525,1.113172973,0.015105738,pm,1.079785249,1.063814608
2020,1.632461389,2.995924512,0.309141076,pm,2.314192951,1.835219216
2020,1.362684832,2.145795598,0.017004154,pm,1.754240215,1.574682235
2020,1.362684832,2.145795598,0.017004154,pm,1.754240215,1.574682235
2020,1.362684832,2.145795598,0.017004154,pm,1.754240215,1.574682235
2020,1.103352192,1.365775911,0.019401056,pm,1.234564052,1.237842206
2020,1.430844769,2.335294722,0.162068007,pm,1.883069745,1.632109068
2020,1.207317473,1.585726647,0.065183663,pm,1.39652206,1.313429717
2020,1.107656853,1.445358461,0.027345916,pm,1.276507657,1.304879266
2020,1.421347033,2.409031671,0.202243587,pm,1.915189352,1.694893376
2020,1.427185331,2.236759752,0.187680552,pm,1.831972541,1.567252483
2020,1.289020413,2.135080658,0.213913297,pm,1.712050536,1.656359073
2020,1.380632101,2.36046792,0.089129705,pm,1.870550011,1.709700881
2020,1.225068976,1.786333388,0.0131923,pm,1.505701182,1.458149234
2020,1.617148039,2.383348019,0.0104984,pm,2.000248029,1.473797056
2020,1.617148039,2.383348019,0.0104984,pm,2.000248029,1.473797056
2020,1.442129629,2.277605954,0.554260398,pm,1.859867792,1.579335109
2020,1.528943395,2.354009662,0.131448507,pm,1.941476528,1.539631663
2020,1.295515934,1.881991943,0.092994313,pm,1.588753938,1.452696871
2020,1.366611371,2.086540835,0.006953654,pm,1.726576103,1.526798971
2020,1.201781933,1.857818028,0.009393608,pm,1.529799981,1.545886136
2020,1.201781933,1.857818028,0.009393608,pm,1.529799981,1.545886136
2020,1.201781933,1.857818028,0.009393608,pm,1.529799981,1.545886136
2020,1.194877492,1.679298527,0.011160509,pm,1.437088009,1.405414813
2020,1.194877492,1.679298527,0.011160509,pm,1.437088009,1.405414813
2020,1.183723257,1.529716373,0.008397923,pm,1.356719815,1.292292234
2020,1.179473464,1.558653721,0.003868436,pm,1.369063592,1.321482652
2020,1.179473464,1.558653721,0.003868436,pm,1.369063592,1.321482652
2020,1.179473464,1.558653721,0.003868436,pm,1.369063592,1.321482652
2020,1.297955224,2.047873438,0.010213821,pm,1.672914331,1.577768941
2020,1.317417579,2.033893643,0.010111826,pm,1.675655611,1.543848872
2020,1.182438624,1.627234484,0.009460313,pm,1.404836554,1.376168244
2020,1.180956044,1.592944102,0.006664374,pm,1.386950073,1.348859774
2020,1.182438624,1.627234484,0.009460313,pm,1.404836554,1.376168244
2020,1.297884179,2.381436148,0.441890024,pm,1.839660164,1.834860295
2020,1.355937317,2.645035904,0.509184744,pm,2.00048661,1.950706623
2020,1.229248123,2.23584656,0.002737501,pm,1.732547341,1.818873276
2020,1.181927601,1.857605942,0.002666283,pm,1.519766771,1.571674898
2020,1.229248123,2.23584656,0.002737501,pm,1.732547341,1.818873276
2020,1.131192091,1.455828027,0.00426571,pm,1.293510059,1.286985684
2020,1.131192091,1.455828027,0.00426571,pm,1.293510059,1.286985684
2020,1.142394844,1.434142086,0.008647352,pm,1.288268465,1.255382141
2020,1.127777103,1.43229073,0.005936356,pm,1.280033917,1.270012245
2020,1.157012586,1.435993441,0.011358348,pm,1.296503013,1.241121712
2020,1.13392721,1.499840145,0.006331657,pm,1.316883677,1.322695259
2020,1.117259294,1.57522251,0.001770197,pm,1.346240902,1.409898775
2020,1.197103046,1.646577588,0.004893986,pm,1.421840317,1.375468547
2020,1.117526647,1.519208757,0.001840127,pm,1.318367702,1.359438507
2020,1.197103046,1.646577588,0.004893986,pm,1.421840317,1.375468547
2020,1.197103046,1.646577588,0.004893986,pm,1.421840317,1.375468547
2020,1.314715407,2.10485912,0.136675336,pm,1.709787263,1.600999813
2020,1.235559472,1.610746104,0.037230398,pm,1.423152788,1.303657283
2020,1.153867555,1.424726058,0.011364432,pm,1.289296806,1.234739682
2020,1.392244194,2.197940053,0.006956891,pm,1.795092123,1.578702977
2020,1.197103046,1.646577588,0.004893986,pm,1.421840317,1.375468547
2020,1.273187383,1.690324304,0.013333728,pm,1.481755843,1.327631994
2020,1.273187383,1.690324304,0.013333728,pm,1.481755843,1.327631994
2020,1.587385342,2.749302518,0.009019796,pm,2.16834393,1.731969199
2020,1.587385342,2.749302518,0.009019796,pm,2.16834393,1.731969199
2020,1.587385342,2.749302518,0.009019796,pm,2.16834393,1.731969199
2020,1.273187383,1.690324304,0.013333728,pm,1.481755843,1.327631994
2020,1.587385342,2.749302518,0.009019796,pm,2.16834393,1.731969199
2020,1.348378024,2.383122974,0.010221734,pm,1.865750499,1.767399744
2020,1.581009516,2.575819613,0.093192667,pm,2.078414565,1.62922461
2020,1.771204515,3.013592302,0.138861361,pm,2.392398409,1.701436664
2020,1.271737769,1.925508368,0.047309931,pm,1.598623068,1.514076577
2020,1.631259154,2.929105756,0.127152584,pm,2.280182455,1.79561031
2020,1.198979738,1.619066226,0.04206679,pm,1.409022982,1.350369964
2020,1.179932789,1.532060938,0.081439629,pm,1.355996863,1.298430683
2020,1.339606681,2.235105062,0.094171623,pm,1.787355871,1.668478587
2020,1.245272229,1.690680164,0.042077455,pm,1.467976197,1.357679168
2020,1.348378024,2.383122974,0.010221734,pm,1.865750499,1.767399744
2020,1.348378024,2.383122974,0.010221734,pm,1.865750499,1.767399744
2020,1.300811474,2.221126628,0.020957979,pm,1.760969051,1.707493109
2020,1.490046416,2.624980577,0.258392751,pm,2.057513496,1.761677051
2020,1.781019785,2.961385979,0.40873252,pm,2.371202882,1.662747379
2020,1.347971333,2.074095169,0.086947073,pm,1.711033251,1.53867899
2020,1.501690979,2.345902244,0.143962162,pm,1.923796611,1.562173761
2020,1.368013398,2.256486278,0.096788338,pm,1.812249838,1.649462119
2020,1.49664691,2.095506837,0.090995515,pm,1.796076873,1.400134409
2020,1.951644063,3.03432535,0.164394358,pm,2.492984706,1.554753455
2020,1.925064504,3.082649553,0.336952978,pm,2.503857028,1.601322733
2020,1.217231467,1.926510252,0.004397505,pm,1.571870859,1.582698365
2020,2.44400527,5.499341238,0.362275444,pm,3.971673254,2.250134771
2020,1.217231467,1.926510252,0.004397505,pm,1.571870859,1.582698365
2020,1.217231467,1.926510252,0.004397505,pm,1.571870859,1.582698365
2020,1.423019992,2.242319567,0.016894016,pm,1.83266978,1.575747059
2020,1.443882969,2.427407625,0.046334169,pm,1.935645297,1.681166464
2020,1.43345148,2.334863596,0.031614093,pm,1.884157538,1.62884034
2020,1.528335345,2.81626387,0.287871346,pm,2.172299608,1.842700216
2020,1.171111561,1.712463921,0.003742948,pm,1.441787741,1.462255158
2020,1.171111561,1.712463921,0.003742948,pm,1.441787741,1.462255158
2020,1.370260379,3.024078569,0.183502187,pm,2.197169474,2.206937174
2020,1.510691405,2.525389712,1.00412672,pm,2.018040558,1.671678083
2020,1.059504637,2.481064549,0.18784667,pm,1.770284593,2.341721275
2019,1.123728458,1.459343321,0.00306877,am,1.291535889,1.298661888
2019,1.123728458,1.459343321,0.00306877,am,1.291535889,1.298661888
2019,1.148148495,1.613295458,0.004190887,am,1.380721976,1.405127878
2019,1.123728458,1.459343321,0.00306877,am,1.291535889,1.298661888
2019,1.144308515,1.553893039,0.003919305,am,1.349100777,1.357931902
2019,1.144308515,1.553893039,0.003919305,am,1.349100777,1.357931902
2019,1.269456081,3.593942317,0.246331632,am,2.431699199,2.831088347
2019,1.252565313,2.179112941,0.012717291,am,1.715839127,1.739720012
2019,1.252565313,2.179112941,0.012717291,am,1.715839127,1.739720012
2019,1.481582074,3.178933967,0.107925105,am,2.330258021,2.145634739
2019,1.335836645,3.769996371,1.010199641,am,2.552916508,2.822198646
2019,1.554187315,3.896512993,0.153489169,am,2.725350154,2.507106419
2019,1.759072343,3.953530767,0.145756725,am,2.856301555,2.247508912
2019,1.518736604,4.902765366,0.242475587,am,3.210750985,3.228186738
2019,1.554187315,3.896512993,0.153489169,am,2.725350154,2.507106419
2019,1.07391891,1.201060715,0.147546571,am,1.137489813,1.118390507
2019,1.955667615,2.770018583,0.330448058,am,2.362843099,1.416405611
2019,2.07642386,3.61520597,0.342729886,am,2.845814915,1.741073217
2019,1.377216258,1.952033537,0.094243093,am,1.664624898,1.417376193
2019,1.691652755,2.666110184,0.22254676,am,2.178881469,1.576038685
2019,1.480855553,2.459269078,0.03122689,am,1.970062315,1.66070828
2019,1.480855553,2.459269078,0.03122689,am,1.970062315,1.66070828
2019,1.471527177,2.336772203,0.036527995,am,1.90414969,1.587991197
2019,1.502158022,2.340968171,0.044131108,am,1.921563097,1.558403402
2019,1.380874977,2.004613503,0.103969487,am,1.69274424,1.451698044
2019,1.33911022,1.916852637,0.255413063,am,1.627981428,1.431437538
2019,1.37032762,2.022459136,0.163423924,am,1.696393378,1.4758946
2019,1.368283623,2.085002985,0.046846571,am,1.726643304,1.523809063
2019,1.466818478,2.074170462,0.03373732,am,1.77049447,1.414060767
2019,1.62021568,2.266375064,0.131819813,am,1.943295372,1.398810721
2019,1.75525743,2.692057054,0.241850605,am,2.223657242,1.533710673
2019,1.536015376,2.030782076,0.143829872,am,1.783398726,1.322110513
2019,1.380709661,1.588409532,0.179803648,am,1.484559596,1.150429795
2019,1.298959688,1.496275132,0.092705004,am,1.39761741,1.151902669
2019,1.322216637,1.883303648,0.022050702,am,1.602760142,1.424353313
2019,1.32455395,1.908387932,0.021779453,am,1.616470941,1.440777805
2019,1.434504354,2.055859981,0.186440642,am,1.745182168,1.433150046
2019,1.502898967,2.279894654,0.133275125,am,1.89139681,1.516997951
2019,1.472806377,2.123010697,0.214461338,am,1.797908537,1.441473047
2019,1.482717584,2.877045883,0.004370877,am,2.179881733,1.940386972
2019,1.400675935,2.738433504,0.094899134,am,2.069554719,1.955079998
2019,1.119234318,1.365788773,0.041990938,am,1.242511546,1.220288505
2019,1.446064994,2.555026722,0.119830148,am,2.000545858,1.766882354
2019,1.466757369,3.010775462,0.10410171,am,2.238766416,2.052674509
2019,1.498904247,2.407968468,0.184765735,am,1.953436357,1.606485853
2019,1.607641045,2.761365771,0.156807087,am,2.184503408,1.717650703
2019,1.412780456,2.295376883,0.170605346,am,1.854078669,1.624722987
2019,1.476755508,2.498301378,0.03875098,am,1.987528443,1.691750168
2019,1.532600788,2.321457654,0.131320009,am,1.927029221,1.514717775
2019,1.387764458,2.156883358,0.122964392,am,1.772323908,1.554214295
2019,1.494820757,2.34340077,0.022252144,am,1.919110764,1.567680111
2019,1.531126669,2.520658357,0.195128812,am,2.025892513,1.646276829
2019,1.397032923,2.107545114,0.15427178,am,1.752289019,1.508586577
2019,1.565562069,2.542529758,0.158297719,am,2.054045913,1.624036381
2019,1.458415714,2.318821917,0.037649777,am,1.888618816,1.589959498
2019,1.37906564,1.990925207,0.103819235,am,1.684995423,1.443676899
2019,1.536084186,2.492239545,0.055840401,am,2.014161865,1.622462863
2019,1.327578825,1.863894667,0.290387323,am,1.595736746,1.403980413
2019,2.555924695,4,0.221483942,am,3.277962348,1.564991334
2019,1.577690694,2.659284439,0.094392123,am,2.118487567,1.685555001
2019,1.776059407,3.101434852,0.164426729,am,2.438747129,1.746244996
2019,1.375374679,2.232171654,0.185737481,am,1.803773167,1.622955321
2019,1.230426466,1.831982614,0.072290781,am,1.53120454,1.488900528
2019,1.484319552,2.645369178,0.041673722,am,2.064844365,1.782210019
2019,1.315823037,1.881243523,0.014995963,am,1.59853328,1.429708608
2019,1.142078112,1.557122241,0.01877146,am,1.349600177,1.363411333
2019,1.732622365,3.519539237,0.299262706,am,2.626080801,2.031336608
2019,1.583269031,3.103431429,0.240226843,am,2.34335023,1.96014156
2019,1.550032811,2.670027336,0.221358627,am,2.110030074,1.722561818
2019,1.268022123,1.872961468,0.11440477,am,1.570491795,1.477073179
2019,1.667671021,3.032281579,0.063134423,am,2.3499763,1.818273233
2019,1.183842468,1.600097273,0.074153943,am,1.391969871,1.351613341
2019,1.262765858,1.895472692,0.031177917,am,1.579119275,1.501048418
2019,1.19060655,1.410665886,0.009490899,am,1.300636218,1.184829603
2019,1.041708426,1.132063835,0.008727653,am,1.086886131,1.086737715
2019,1.041708426,1.132063835,0.008727653,am,1.086886131,1.086737715
2019,1.041708426,1.132063835,0.008727653,am,1.086886131,1.086737715
2019,1.313587435,1.921748336,0.014965432,am,1.617667885,1.4629771
2019,1.328024421,2.002007477,0.09035519,am,1.665015949,1.507508029
2019,1.52698178,2.280390192,0.016426353,am,1.903685986,1.49339712
2019,1.473854434,2.222925823,0.024659016,am,1.848390128,1.508239736
2019,1.390558006,1.909902648,0.031387181,am,1.650230327,1.373479308
2019,1.142698335,1.493912621,0.013588965,am,1.318305478,1.30735521
2019,1.585033332,2.838697348,0.020534926,am,2.21186534,1.790938583
2019,1.375534788,2.517605443,0.018668497,am,1.946570115,1.830273916
2019,1.585033332,2.838697348,0.020534926,am,2.21186534,1.790938583
2019,1.497405942,2.500504827,0.018390935,am,1.998955385,1.66989108
2019,1.384057041,2.056801747,0.015395112,am,1.720429394,1.486067183
2019,1.322733424,1.912719892,0.01437919,am,1.617726658,1.446035806
2019,1.592934906,2.574575293,0.103345427,am,2.083755099,1.616246391
2019,1.285428381,1.696611956,0.222135805,am,1.491020168,1.319880579
2019,1.116023525,1.368216148,0.03017879,am,1.242119837,1.225974289
2019,1.102750543,1.30147102,0.019360916,am,1.202110781,1.18020438
2019,1.661298236,2.514396894,0.006369103,am,2.087847565,1.513513251
2019,1.661298236,2.514396894,0.006369103,am,2.087847565,1.513513251
2019,1.330351595,2.133269406,0.008677786,am,1.7318105,1.603538052
2019,2.132972105,3.310395967,1.567723489,am,2.721684036,1.552010905
2019,1.386901063,2.566787447,0.847408604,am,1.976844255,1.850735798
2019,2.261526662,2.852290548,1.076826225,am,2.556908605,1.261223489
2019,2.803827441,4.297848226,0.091303777,am,3.550837833,1.532850475
2019,2.710679121,5.703357738,0.071993912,am,4.20701843,2.104032784
2019,1.569527523,3.068662862,0.117777703,am,2.319095193,1.955150718
2019,1.066393311,1.19768098,0.015961293,am,1.132037146,1.12311374
2019,1.547097609,2.741880084,1.278670957,am,2.144488847,1.772273493
2019,1.525301391,3.131664748,1.89721479,am,2.328483069,2.053144885
2019,1.09595517,1.330957965,0.008217591,am,1.213456568,1.214427379
2019,1.320103758,2.417967542,1.259766387,am,1.86903565,1.831649617
